Hauptkraftwerk;;;;;;;;Wehr 1;;;;Wehr 2;;;;Wehr 3;;;;Wehr4;;;;;;;;;;;;;
5,905;315,26;0;0;0;0;0;0;276,32;0;0;0;273,64;0,6;0;0;271;0;0;0;269,49;4,2;120;4,2;0;0;51;3,542;30;0,01;19,18;0,27979577;575,4;
5,821;315,26;0;0;0;0;0;0;276,32;0;0;0;273,64;0,6;0;0;271;0;0;0;269,47;4,1;116;4,1;0;0;51;3,542;29;0,01;19,18;0,27979577;556,22;
5,821;315,26;0;0;0;0;0;0;276,32;0;0;0;273,64;0,6;0;0;271;0;0;0;269,43;4,2;115;4,2;0;0;51;3,542;28,75;0,01;19,18;0,27979577;551,43;
5,821;315,27;0;0;0;0;0;0;276,31;0;0;0;273,64;0,6;0;0;271;0;0;0;269,4;4,2;114;4,2;0;0;51;3,542;28,5;0,01;19,19;0,279941648;546,92;
5,905;315,26;0;0;0;0;0;0;276,31;0;0;0;273,64;0,6;0;0;271;0;0;0;269,37;4,2;115;4,2;0;0;51;3,542;28,75;0,01;19,19;0,279941648;551,71;
5,99;315,27;0;0;0;0;0;0;276,31;0;0;0;273,64;0,6;0;0;271;0;0;0;269,33;4,2;113;4,2;0;0;51;3,542;28,25;0,01;19,19;0,279941648;542,12;
5,99;315,27;0;0;0;0;0;0;276,3;0;0;0;273,64;0,6;0;0;271;0;0;0;269,3;4,2;111;4,2;0;0;51;3,542;27,75;0,01;19,19;0,279941648;532,52;
6,354;315,28;0;0;0;0;0;0;276,3;0;0;0;273,64;0,6;0;0;271;0,1;0;0;269,27;4,2;110;4,2;0;0;51;3,542;27,5;0,01;19,16;0,279504012;526,9;
6,355;315,27;0;0;0;0;0;0;276,3;0;0;0;273,64;0,6;0;0;271;0,1;0;0;269,24;4,2;108;4,2;0;0;51;3,542;27;0,01;19,16;0,279504012;517,32;
6,355;315,28;0;0;0;0;0;0;276,3;0;0;0;273,64;0,6;0;0;271;0,1;0;0;269,22;4,3;109;4,3;0;0;51;3,542;27,25;0,01;19,16;0,279504012;522,11;
6,355;315,27;0;0;0;0;0;0;276,3;0;0;0;273,64;0,6;0;0;271;0;0;0;269,18;4,3;108;4,3;0;0;51;3,542;27;0,01;19,16;0,279504012;517,32;
6,356;315,28;0;0;0;0;0;0;276,3;0;0;0;273,64;0,6;0;0;270,99;0;0;0;269,15;4,3;107;4,3;0;0;51;3,542;26,75;0,01;15,89;0,231801605;425,06;
5,992;315,28;0;0;0;0;0;0;276,29;0;0;0;273,64;0,6;0;0;270,99;0;0;0;269,12;4,3;105;4,3;0;0;51;3,542;26,25;0,01;15,89;0,231801605;417,11;
6,076;315,28;0;0;0;0;0;0;276,29;0;0;0;273,64;0,6;0;0;270,99;0;0;0;269,09;4,3;102;4,2;0;0;51;3,542;25,5;0,01;15,89;0,231801605;405,2;
6,076;315,28;0;0;0;0;0;0;276,29;0;0;0;273,64;0,6;0;0;270,98;0,2;0;0;269,05;4,2;100;4,2;0;0;51;3,542;25;0,01;15,89;0,231801605;397,25;
6,076;315,28;0;0;0;0;0;0;276,28;0;0;0;273,64;0,6;0;0;270,97;0,1;0;0;269,02;4,3;100;4,3;0;0;51;3,542;25;0,01;16,88;0,246243618;422;
6,077;315,28;0;0;0;0;0;0;276,28;0;0;0;273,64;0,6;0;0;270,96;0,1;0;0;268,99;4,3;100;4,3;0;0;51;3,542;25;0,01;16,88;0,246243618;422;
6,077;315,28;0;0;0;0;0;0;276,28;0;0;0;273,64;0,6;0;0;270,96;0,1;0;0;268,96;4,3;99;4,3;0;0;51;3,542;24,75;0,01;16,88;0,246243618;417,78;
6,077;315,28;0;0;0;0;0;0;276,27;0;0;0;273,64;0,6;0;0;270,96;0;0;0;268,93;4,3;97;4,3;0;0;51;3,542;24,25;0,01;16,88;0,246243618;409,34;
6,077;315,29;0;0;0;0;0;0;276,27;0;0;0;273,64;0,6;0;0;270,96;0;0;0;268,9;4,3;96;4,3;0;0;51;3,542;24;0,01;23,24;0,339022611;557,76;
5,713;315,29;0;0;0;0;0;0;276,26;0;0;0;273,64;0,2;0;0;270,96;0;0;0;268,87;4,4;96;4,4;0;0;51;3,542;24;0,01;23,24;0,339022611;557,76;
5,714;315,29;0;0;0;0;0;0;276,26;0;0;0;273,64;0,2;0;0;270,96;0;0;0;268,84;4,4;96;4,4;0;0;51;3,542;24;0,01;23,24;0,339022611;557,76;
6,078;315,3;0;0;0;0;0;0;276,26;0;0;0;273,64;0,2;0;0;270,96;0;0;0;268,8;4,4;95;4,4;0;0;51;3,542;23,75;0,01;23,24;0,339022611;551,95;
6,443;315,3;0;0;0;0;0;0;276,25;0;0;0;273,64;0,2;0;0;270,96;0;0;0;268,77;4,4;94;4,4;0;0;51;3,542;23,5;0,01;42,65;0,622173596;1002,28;
6,808;315,3;0;0;0;0;0;0;276,25;0;0;0;273,64;0,2;0;0;270,96;0;0;0;268,74;4,4;92;4,4;0;0;51;3,542;23;0,01;42,65;0,622173596;980,95;
6,808;315,3;0;0;0;0;0;0;276,25;0;0;0;273,64;0,2;0;0;270,96;0;0;0;268,7;4,4;90;4,4;0;0;51;3,542;22,5;0,01;42,65;0,622173596;959,63;
6,725;315,3;0;0;0;0;0;0;276,24;0;0;0;273,64;0,2;0;0;270,96;0;0;0;268,67;4,4;89;4,4;0;0;51;3,542;22,25;0,01;42,65;0,622173596;948,96;
6,725;315,3;0;0;0;0;0;0;276,24;0;0;133;273,64;0,2;0;0;270,96;0;50;0;268,63;4,4;88;4,4;0;0;51;3,542;67,72;0,03;46,74;0,681838074;3165,04;
6,725;315,3;14;0;4629;0;14;0;276,31;11,9;40;141;273,65;0,2;0;0;271,03;9,5;159;0;268,6;4,1;79;4,1;0;0;49;3,084;1262,12;0,5;46,74;0,681838074;58991,29;
6,809;315,29;14;0;4639;0;14;0;276,33;13,4;93;72;273,65;0,2;0;0;271,06;12,5;153;0;268,63;4;77;4;0;0;49;3,084;1258,48;0,5;46,74;0,681838074;58821,21;
6,899;315,3;14;0;4626;0;14;0;276,35;11,8;95;80;273,65;0,3;0;0;271,06;10,7;144;0;268,76;3,8;75;3,8;0;0;49;3,084;1254,98;0,5;46,74;0,681838074;58657,7;
6,805;315,29;14;0;4619;0;14;0;276,4;11,8;100;86;273,65;0,3;0;0;271,08;12,5;151;0;268,85;3,6;71;3,6;0;0;48;2,855;1256,82;0,5;50,09;0,730707513;62954,32;
6,974;315,29;14;0;4612;0;14;0;276,43;12,5;101;90;273,67;15,1;66;45;271,09;12,5;145;0;268,96;3,5;71;3,4;0;0;48;2,855;1282,36;0,51;50,09;0,730707513;64233,49;
7,322;315,29;14;0;4609;0;14;0;276,46;12,5;103;88;273,66;11,3;80;93;271,08;13;125;0;269,1;3,3;70;3,3;0;0;48;2,855;1291,84;0,52;50,09;0,730707513;64708,5;
5,44;315,29;14;0;4619;0;14;0;276,48;12,9;103;97;273,66;11,5;77;86;271,05;12,9;110;0;269,21;2,9;62;2,9;0;0;48;2,855;1288,48;0,52;50,09;0,730707513;64539,81;
7,438;315,29;14;0;4612;0;14;0;276,48;13,7;18;32;273,65;11,6;75;88;271,05;13;88;0;269,31;3,1;73;3,1;0;0;47;2,627;1246,44;0,5;49,3;0,719183078;61449,49;
7,142;315,29;0;0;0;0;0;0;276,42;0;0;0;273,65;11,8;76;93;271,05;4,4;0;0;269,44;3,4;85;3,3;0;0;47;2,627;63,56;0,03;49,3;0,719183078;3133,68;
7,192;315,29;0;0;0;0;0;0;276,43;0,1;0;0;273,65;12,5;79;96;271,02;0;0;0;269,45;3,7;96;3,6;0;0;49;3,084;67,91;0,03;49,3;0,719183078;3347,72;
7,27;315,29;0;0;0;0;0;0;276,41;0;0;0;273,64;12,8;83;100;270,99;0;0;0;269,44;4,1;111;4,1;0;0;50;3,314;73,4;0,03;49,3;0,719183078;3618,66;
7,163;315,29;0;0;0;0;0;0;276,42;0;0;0;273,64;12,9;85;102;270,98;0;0;0;269,42;4,1;112;4,1;0;0;50;3,314;74,61;0,03;37,98;0,55404814;2833,61;
7,245;315,29;0;0;0;0;0;0;276,41;0;0;0;273,61;2,4;41;45;270,99;0;0;0;269,38;4,1;112;4,1;0;0;50;3,314;49,55;0,02;37,98;0,55404814;1881,85;
7,245;315,29;0;0;0;0;0;0;276,42;0;0;0;273,62;0,1;0;0;270,99;0;0;0;269,35;4,2;112;4,2;0;0;50;3,314;28;0,01;37,98;0,55404814;1063,44;
7,245;315,29;0;0;0;0;0;0;276,42;0;0;0;273,62;0,1;0;0;271;0;0;0;269,32;4,2;109;4,2;0;0;50;3,314;27,25;0,01;37,98;0,55404814;1034,96;
7,156;315,29;0;0;0;0;0;0;276,42;0;0;0;273,62;0,1;0;0;270,99;0;0;0;269,29;4;102;4;0;0;50;3,314;25,5;0,01;21,53;0,314077316;549,02;
7,176;315,3;0;0;0;0;0;0;276,41;0;0;0;273,62;0,1;0;0;270,99;0;0;0;269,26;4,1;104;4,1;0;0;50;3,314;26;0,01;21,53;0,314077316;559,78;
7,02;315,3;0;0;0;0;0;0;276,41;0;0;0;273,62;0,1;0;0;270,99;0;0;0;269,22;4,1;101;4,1;0;0;50;3,314;25,25;0,01;21,53;0,314077316;543,63;
6,689;315,3;0;0;0;0;0;0;276,41;0;0;0;273,62;0,1;0;0;270,99;0;0;0;269,19;4,1;102;4,1;0;0;50;3,314;25,5;0,01;21,53;0,314077316;549,02;
6,689;315,29;0;0;0;0;0;0;276,41;0;0;0;273,62;0,1;0;0;270,99;0,2;0;0;269,17;4,2;104;4,2;0;0;50;3,314;26;0,01;20,14;0,293800146;523,64;
6,617;315,3;0;0;0;0;0;0;276,41;0;0;0;273,63;0,1;0;0;270,98;0,1;0;0;269,13;4,2;102;4,2;0;0;50;3,314;25,5;0,01;20,14;0,293800146;513,57;
6,403;315,3;0;0;0;0;0;0;276,41;0;0;0;273,63;0,1;0;0;270,96;0,1;0;0;269,11;4,3;103;4,3;0;0;50;3,314;25,75;0,01;20,14;0,293800146;518,61;
6,08;315,3;0;0;0;0;0;0;276,41;0;0;0;273,63;0,1;0;0;270,96;0,1;0;0;269,08;4,2;101;4,2;0;0;50;3,314;25,25;0,01;20,14;0,293800146;508,54;
5,934;315,3;0;0;0;0;0;0;276,41;0;0;0;273,63;0,1;0;0;270,96;0,1;0;0;269,04;4,2;99;4,2;0;0;50;3,314;24,75;0,01;22,56;0,329102845;558,36;
5,89;315,31;0;0;0;0;0;0;276,41;0;0;0;273,63;0,1;0;0;270,96;0,1;0;0;269,01;4,3;100;4,3;0;0;50;3,314;25;0,01;22,56;0,329102845;564;
6,182;315,31;0;0;0;0;0;0;276,41;0;0;0;273,63;0,1;0;0;270,95;0;0;0;268,99;4,3;100;4,3;0;0;50;3,314;25;0,01;22,56;0,329102845;564;
6,11;315,31;0;0;0;0;0;0;276,41;0;0;0;273,63;0,1;0;0;270,95;0;0;0;268,95;4,3;98;4,3;0;0;50;3,314;24,5;0,01;22,56;0,329102845;552,72;
6,038;315,31;0;0;0;0;0;0;276,41;0;0;0;273,63;0,1;0;0;270,95;0;0;0;268,92;4,3;97;4,3;0;0;50;3,314;24,25;0,01;44,91;0,655142232;1089,07;
5,965;315,31;0;0;0;0;0;0;276,4;0;0;0;273,63;0,1;0;0;270,95;0;0;0;268,89;4,4;97;4,4;0;0;50;3,314;24,25;0,01;44,91;0,655142232;1089,07;
5,966;315,31;0;0;0;0;0;0;276,4;0;0;0;273,63;0,1;0;0;270,95;0;0;0;268,86;4,4;97;4,4;0;0;50;3,314;24,25;0,01;44,91;0,655142232;1089,07;
6,038;315,31;0;0;0;0;0;0;276,4;0;0;0;273,63;0,1;0;0;270,95;0;0;0;268,82;4,4;96;4,4;0;0;50;3,314;24;0,01;44,91;0,655142232;1077,84;
6,11;315,31;0;0;0;0;0;0;276,4;0;81;82;273,63;0,1;0;0;270,95;0;67;0;268,79;4,4;95;4,4;0;0;50;3,314;81,14;0,03;59,95;0,874544128;4864,38;
6,11;315,31;13,8;0;4554;0;13,8;0;276,39;11,6;101;71;273,63;0,1;0;0;271,1;12,4;145;0;268,76;4,1;84;4,1;0;0;50;3,314;1238,89;0,5;59,95;0,874544128;74271,22;
6,183;315,3;13,8;0;4573;0;13,8;0;276,42;11,7;107;80;273,63;0,1;0;0;271,05;10,8;143;0;268,83;3,8;77;3,8;0;0;49;3,084;1245,19;0,5;59,95;0,874544128;74648,9;
6,349;315,31;13,8;0;4560;0;13,8;0;276,45;12,8;94;89;273,63;0,1;0;0;271,07;12,8;148;0;268,94;3,6;73;3,6;0;0;48;2,855;1241,04;0,5;59,95;0,874544128;74400,49;
6,443;315,31;0;0;0;0;0;0;276,45;12,1;0;35;273,63;0,1;0;0;271,06;12,9;101;0;269,03;3;62;3;0;0;48;2,855;49,35;0,02;61,98;0,904157549;3058,93;
6,443;315,3;0;0;0;0;0;0;276,35;0;0;0;273,63;0,1;0;0;271,03;0;0;0;269,17;3,2;72;3,2;0;0;47;2,627;18;0,01;61,98;0,904157549;1115,64;
6,467;315,31;0;0;0;0;0;0;276,34;0;0;27;273,64;0,2;0;0;270,99;0;0;0;269,17;3,2;70;3,2;0;0;47;2,627;24,22;0,01;61,98;0,904157549;1501,31;
6,181;315,3;13,8;0;4576;0;13,8;0;276,36;12,8;100;90;273,64;0,2;0;0;270,96;0;89;0;269,16;3;66;3;0;0;47;2,627;1230,2;0,49;61,98;0,904157549;76247,62;
6,496;315,3;13,8;0;4590;0;13,8;0;276,35;11;90;78;273,64;0,2;0;0;271,01;14;99;0;269,21;2,9;61;2,9;0;0;46;2,398;1229,38;0,49;55,63;0,811524435;68390,36;
6,568;315,3;13,8;0;4560;0;13,8;0;276,4;11,7;98;90;273,64;0,2;0;0;271,02;10,8;99;0;269,29;2,8;56;2,8;0;0;45;2,168;1225,58;0,49;55,63;0,811524435;68179,28;
6,489;315,29;13,8;0;4570;0;13,8;0;276,43;11,9;99;91;273,64;0,2;0;0;271,05;12,3;90;0;269,38;2,6;55;2,6;0;0;45;2,168;1226,12;0,49;55,63;0,811524435;68209,13;
6,56;315,3;13,8;0;4547;0;13,8;0;276,44;12,6;103;91;273,64;0,2;0;0;271,03;10,6;72;0;269,49;2,5;55;2,5;0;0;45;2,168;1216,93;0,49;55,63;0,811524435;67697,62;
6,458;315,29;13,8;0;4567;0;13,8;0;276,46;12,6;102;91;273,64;0,2;0;0;271,01;10,7;57;0;269,58;2,4;55;2,4;0;0;45;2,168;1218,06;0,49;46,47;0,677899344;56603,45;
6,721;315,29;13,8;0;4570;0;13,8;0;276,47;12,9;106;91;273,64;0,2;0;0;271,01;10;43;0;269,72;2,3;53;2,2;0;0;43;1,83;1215,79;0,49;46,47;0,677899344;56497,74;
7,146;315,29;13,8;0;4563;0;13,8;0;276,47;13,1;18;29;273,64;0,2;0;0;271,03;10;19;0;269,81;2,2;52;2,1;0;0;42;1,72;1170,27;0,47;46,47;0,677899344;54382,57;
7,074;315,29;0;0;0;0;0;0;276,42;0;0;0;273,64;0,2;0;0;271,08;1,3;0;0;269,93;2,6;68;2,6;0;0;42;1,72;17;0,01;46,47;0,677899344;789,99;
7,26;315,29;0;0;0;0;0;0;276,42;0;0;0;273,64;0,2;0;0;271,05;0;0;0;269,93;3,1;88;3,1;0;0;47;2,627;22;0,01;49,25;0,718453683;1083,5;
7,168;315,29;0;0;0;0;0;0;276,4;0;0;0;273,64;0,2;0;0;271,03;0;0;0;269,91;3,4;103;3,4;0;0;49;3,084;25,75;0,01;49,25;0,718453683;1268,19;
7,092;315,29;0;0;0;0;0;0;276,41;0;0;0;273,64;0,2;0;0;271,03;0;0;0;269,89;3,5;105;3,5;0;0;49;3,084;26,25;0,01;49,25;0,718453683;1292,81;
6,948;315,3;0;0;0;0;0;0;276,4;0;0;0;273,64;0,2;0;0;271,03;0;0;0;269,86;3,6;109;3,6;0;0;49;3,084;27,25;0,01;49,25;0,718453683;1342,06;
6,948;315,29;0;0;0;0;0;0;276,39;0;0;0;273,64;0,2;0;0;271,03;0;0;0;269,84;3,6;109;3,6;0;0;50;3,314;27,25;0,01;31,34;0,457184537;854,02;
6,854;315,29;0;0;0;0;0;0;276,39;0;0;0;273,64;0,2;0;0;271,03;0;0;0;269,81;3,9;121;3,9;0;0;50;3,314;30,25;0,01;31,34;0,457184537;948,04;
6,803;315,3;0;0;0;0;0;0;276,39;0;0;0;273,64;0,2;0;0;271,03;0;0;0;269,79;3,9;119;3,9;0;0;50;3,314;29,75;0,01;31,34;0,457184537;932,37;
6,752;315,3;0;0;0;0;0;0;276,39;0;0;0;273,64;0,2;0;0;271,03;0;0;0;269,75;4;119;4;0;0;50;3,314;29,75;0,01;31,34;0,457184537;932,37;
6,702;315,3;0;0;0;0;0;0;276,38;0;0;0;273,64;0,2;0;0;271,03;0;0;0;269,73;3,9;116;3,9;0;0;50;3,314;29;0,01;21,55;0,314369074;624,95;
6,802;315,3;0;0;0;0;0;0;276,38;0;0;0;273,64;0,2;0;0;271,03;0;0;0;269,7;4;115;4;0;0;50;3,314;28,75;0,01;21,55;0,314369074;619,56;
6,495;315,3;0;0;0;0;0;0;276,38;0;0;0;273,64;0,2;0;0;271,03;0;0;0;269,67;4;117;4;0;0;50;3,314;29,25;0,01;21,55;0,314369074;630,34;
6,187;315,3;0;0;0;0;0;0;276,38;0;0;0;273,64;0,2;0;0;271,02;0,2;0;0;269,64;4;114;4;0;0;50;3,314;28,5;0,01;21,55;0,314369074;614,18;
6,049;315,31;0;0;0;0;0;0;276,38;0;0;0;273,64;0,2;0;0;271,02;0,1;0;0;269,61;4,1;117;4,1;0;0;50;3,314;29,25;0,01;20,04;0,292341357;586,17;
5,728;315,31;0;0;0;0;0;0;276,38;0;0;0;273,64;0,2;0;0;271,01;0,1;0;0;269,57;4,8;138;4,7;0;0;52;3,771;34,5;0,01;20,04;0,292341357;691,38;
5,728;315,3;0;0;0;0;0;0;276,38;0;0;0;273,64;0,2;0;0;271;0,1;0;0;269,54;5,3;149;5,3;0;0;53;4;37,25;0,01;20,04;0,292341357;746,49;
5,752;315,31;0;0;0;0;0;0;276,38;0;0;0;273,64;0,2;0;0;271;0;0;0;269,5;5,8;165;5,8;0;0;54;4,229;41,25;0,02;20,04;0,292341357;826,65;
5,584;315,31;0;0;0;0;0;0;276,37;0;0;0;273,64;0,2;0;0;271;0;0;0;269,46;5,8;156;5,8;0;0;56;4,687;39;0,02;18,72;0,273085339;730,08;
5,534;315,31;0;0;0;0;0;0;276,37;0;0;0;273,64;0,2;0;0;270,99;0;0;0;269,41;5,9;155;5,8;0;0;56;4,687;38,75;0,02;18,72;0,273085339;725,4;
5,534;315,31;0;0;0;0;0;0;276,37;0;0;0;273,64;0,2;0;0;270,99;0;0;0;269,36;5,8;151;5,8;0;0;55;4,458;37,75;0,02;18,72;0,273085339;706,68;
5,585;315,31;0;0;0;0;0;0;276,36;0;0;0;273,64;0,2;0;0;270,99;0;0;0;269,32;5,9;147;5,8;0;0;55;4,458;36,75;0,01;18,72;0,273085339;687,96;
5,585;315,31;0;0;0;0;0;0;276,36;0;0;0;273,64;0,2;0;0;270,99;0;0;0;269,27;5,8;145;5,8;0;0;55;4,458;36,25;0,01;15,32;0,223486506;555,35;
5,636;315,31;0;0;0;0;0;0;276,36;0;0;0;273,64;0,2;0;0;270,99;0;0;0;269,22;6,5;164;6,5;0;0;57;4,916;41;0,02;15,32;0,223486506;628,12;
5,586;315,32;0;0;0;0;0;0;276,36;0;0;0;273,64;0,2;0;0;270,99;0;0;0;269,17;7;175;7;0;0;60;5,603;43,75;0,02;15,32;0,223486506;670,25;
5,586;315,32;0;0;0;0;0;0;276,36;0;0;0;273,64;0,2;0;0;270,99;0;0;0;269,1;7;178;7;0;0;60;5,603;44,5;0,02;15,32;0,223486506;681,74;
5,586;315,32;0;0;0;0;0;0;276,35;0;0;0;273,64;0,2;0;0;270,99;0;0;0;269,04;6,9;170;6,9;0;0;60;5,603;42,5;0,02;20,05;0,292487236;852,13;
5,587;315,32;0;0;0;0;0;0;276,35;0;0;0;273,64;0,2;0;0;270,99;0;0;0;268,98;6,9;168;6,9;0;0;60;5,603;42;0,02;20,05;0,292487236;842,1;
5,587;315,32;0;0;0;0;0;0;276,35;0;0;0;273,64;0,2;0;0;270,99;0;0;0;268,93;7;169;7;0;0;60;5,603;42,25;0,02;20,05;0,292487236;847,11;
5,537;315,32;0;0;0;0;0;0;276,35;0;0;0;273,64;0,2;0;0;270,99;0;0;0;268,87;7,1;161;7,1;0;0;60;5,603;40,25;0,02;20,05;0,292487236;807,01;
5,587;315,32;0;0;0;0;0;0;276,35;0;0;0;273,64;0,2;0;0;270,99;0;0;0;268,81;7,1;156;7,1;0;0;60;5,603;39;0,02;40,88;0,596353027;1594,32;
5,637;315,32;0;0;0;0;0;0;276,34;0;0;0;273,64;0,2;0;0;270,99;0;0;0;268,73;7,1;154;7,1;0;0;60;5,603;38,5;0,02;40,88;0,596353027;1573,88;
5,687;315,32;0;0;0;0;0;0;276,34;0;0;0;273,64;0,2;0;0;270,99;0;0;0;268,67;7;149;7;0;0;60;5,603;37,25;0,01;40,88;0,596353027;1522,78;
5,687;315,32;0;0;0;0;0;0;276,33;0;0;0;273,64;0,2;0;0;270,99;0;0;0;268,6;6,9;144;6,9;0;0;59;5,374;36;0,01;40,88;0,596353027;1471,68;
5,687;315,32;0;0;0;0;0;0;276,33;0;0;0;273,64;0,2;0;0;270,99;0;0;0;268,54;6,8;143;6,8;0;0;59;5,374;35,75;0,01;60,81;0,887089716;2173,96;
5,737;315,32;0;0;0;0;0;0;276,32;0;0;0;273,64;0,2;0;0;270,99;0;0;0;268,47;6,8;137;6,8;0;0;59;5,374;34,25;0,01;60,81;0,887089716;2082,74;
5,737;315,32;0;0;0;0;0;0;276,32;0;0;0;273,64;0,2;0;0;270,99;0;0;0;268,41;6,8;134;6,8;0;0;58;5,145;33,5;0,01;60,81;0,887089716;2037,14;
5,787;315,32;0;0;0;0;0;0;276,32;0;0;0;273,64;0,2;0;0;270,99;0;0;0;268,34;6,7;130;6,7;0;0;58;5,145;32,5;0,01;60,81;0,887089716;1976,33;
5,837;315,32;0;0;0;0;0;0;276,32;0;0;0;273,64;0,2;0;0;270,99;0;0;0;268,28;6,8;128;6,7;0;0;58;5,145;32;0,01;65,99;0,962654996;2111,68;
5,887;315,32;0;0;0;0;0;0;276,32;0;0;0;273,64;0,2;0;0;270,99;0;0;0;268,22;7,2;128;7,2;0;0;58;5,145;32;0,01;65,99;0,962654996;2111,68;
5,937;315,34;0;0;0;0;0;0;276,31;0;0;0;273,64;0,2;0;0;270,99;0;0;0;268,16;7,9;125;7,2;0;0,8;59;5,374;31,25;0,01;65,99;0,962654996;2062,19;
5,938;315,33;0;0;0;0;0;0;276,31;0;0;0;273,64;0,2;0;0;270,99;0;0;0;268,1;8,7;121;7,1;0;1,6;60;5,603;30,25;0,01;65,99;0,962654996;1996,2;
5,988;315,34;0;0;0;0;0;0;276,31;0;98;45;273,64;0,2;0;0;270,99;0;56;0;268,04;10;117;7,2;0;2,9;65;6,747;78,85;0,03;64,97;0,947775346;5122,72;
